block_id,Education,Experience,Position,SalaryBand,probability,DefaultSalary
2701,PhD,0-15,Senior,70k-100k,0.21999999999999997,86000
2702,PhD,0-15,Manager,101k-120k,1.0,107000
2703,Masters,15-30+,Senior,70k-100k,0.7,80000
2703,PhD,15-30+,Senior,70k-100k,0.3,80000
2704,Masters,0-15,Senior,101k-120k,0.42207792207792205,113000
2704,Masters,0-15,Senior,121k+,0.2363636363636364,113000
2704,Masters,0-15,Senior,70k-100k,0.18571428571428572,113000
2704,Masters,15-30+,Senior,101k-120k,0.07792207792207792,113000
2704,Masters,15-30+,Senior,121k+,0.04363636363636364,113000
2704,Masters,15-30+,Senior,70k-100k,0.03428571428571429,113000
2705,PhD,0-15,Senior,101k-120k,1.0,114000
2706,PhD,0-15,Senior,101k-120k,0.5,80000
2706,PhD,0-15,Senior,121k+,0.28,80000
2706,PhD,0-15,Senior,70k-100k,0.21999999999999997,80000
2707,Masters,0-15,Senior,121k+,0.5909090909090909,125000
2707,Masters,15-30+,Senior,121k+,0.10909090909090909,125000
2707,PhD,0-15,Senior,121k+,0.2532467532467532,125000
2707,PhD,15-30+,Senior,121k+,0.04675324675324676,125000
2708,Masters,0-15,Junior,101k-120k,0.8441558441558441,105000
2708,Masters,15-30+,Junior,101k-120k,0.15584415584415584,105000
2709,PhD,0-15,Manager,101k-120k,0.29,114000
2709,PhD,0-15,Manager,121k+,0.6499999999999999,114000
2709,PhD,0-15,Manager,70k-100k,0.06,114000
2710,Masters,0-15,Senior,70k-100k,0.8441558441558441,74000
2710,Masters,15-30+,Senior,70k-100k,0.15584415584415587,74000
2711,PhD,15-30+,Senior,101k-120k,1.0,105000
2712,Masters,0-15,Junior,70k-100k,0.5909090909090908,74000
2712,Masters,15-30+,Junior,70k-100k,0.10909090909090907,74000
2712,PhD,0-15,Junior,70k-100k,0.2532467532467533,74000
2712,PhD,15-30+,Junior,70k-100k,0.046753246753246755,74000
2713,Masters,0-15,Senior,121k+,0.8441558441558441,140000
2713,Masters,15-30+,Senior,121k+,0.15584415584415584,140000
2714,Masters,15-30+,Manager,121k+,1.0,125000
2715,Masters,15-30+,Manager,101k-120k,0.20299999999999996,145000
2715,Masters,15-30+,Manager,121k+,0.4549999999999999,145000
2715,Masters,15-30+,Manager,70k-100k,0.041999999999999996,145000
2715,PhD,15-30+,Manager,101k-120k,0.08700000000000001,145000
2715,PhD,15-30+,Manager,121k+,0.19500000000000003,145000
2715,PhD,15-30+,Manager,70k-100k,0.018,145000
2716,Masters,15-30+,Junior,70k-100k,1.0,74000
2717,Masters,0-15,Manager,101k-120k,0.5909090909090907,113000
2717,Masters,15-30+,Manager,101k-120k,0.10909090909090906,113000
2717,PhD,0-15,Manager,101k-120k,0.2532467532467532,113000
2717,PhD,15-30+,Manager,101k-120k,0.046753246753246755,113000
2718,Masters,15-30+,Senior,101k-120k,0.7,102000
2718,PhD,15-30+,Senior,101k-120k,0.30000000000000004,102000
2719,Masters,15-30+,Manager,121k+,0.7,131000
2719,PhD,15-30+,Manager,121k+,0.3000000000000001,131000
2720,PhD,15-30+,Senior,121k+,1.0,145000
2721,Masters,0-15,Manager,101k-120k,0.29,80000
2721,Masters,0-15,Manager,121k+,0.65,80000
2721,Masters,0-15,Manager,70k-100k,0.06,80000
2722,Masters,0-15,Junior,70k-100k,1.0,74000
2723,Masters,0-15,Junior,101k-120k,0.5909090909090909,102000
2723,Masters,15-30+,Junior,101k-120k,0.10909090909090909,102000
2723,PhD,0-15,Junior,101k-120k,0.25324675324675333,102000
2723,PhD,15-30+,Junior,101k-120k,0.04675324675324676,102000
2724,Masters,0-15,Senior,101k-120k,0.42207792207792205,74000
2724,Masters,0-15,Senior,121k+,0.2363636363636364,74000
2724,Masters,0-15,Senior,70k-100k,0.18571428571428572,74000
2724,Masters,15-30+,Senior,101k-120k,0.07792207792207792,74000
2724,Masters,15-30+,Senior,121k+,0.04363636363636364,74000
2724,Masters,15-30+,Senior,70k-100k,0.03428571428571429,74000
2725,Masters,15-30+,Senior,101k-120k,0.5,105000
2725,Masters,15-30+,Senior,121k+,0.28,105000
2725,Masters,15-30+,Senior,70k-100k,0.22000000000000003,105000
2726,Masters,15-30+,Manager,101k-120k,0.29,102000
2726,Masters,15-30+,Manager,121k+,0.6500000000000001,102000
2726,Masters,15-30+,Manager,70k-100k,0.060000000000000005,102000
2727,Masters,0-15,Senior,101k-120k,0.590909090909091,102000
2727,Masters,15-30+,Senior,101k-120k,0.10909090909090909,102000
2727,PhD,0-15,Senior,101k-120k,0.2532467532467533,102000
2727,PhD,15-30+,Senior,101k-120k,0.046753246753246755,102000
2728,Masters,0-15,Junior,70k-100k,0.7,72000
2728,PhD,0-15,Junior,70k-100k,0.3000000000000001,72000
2729,Masters,15-30+,Senior,121k+,1.0,135000
2730,Masters,0-15,Senior,70k-100k,0.8441558441558441,74000
2730,Masters,15-30+,Senior,70k-100k,0.15584415584415587,74000
2731,Masters,0-15,Senior,121k+,1.0,122000
2732,Masters,0-15,Manager,121k+,0.6999999999999998,122000
2732,PhD,0-15,Manager,121k+,0.30000000000000004,122000
2733,Masters,0-15,Junior,101k-120k,0.13590909090909095,76000
2733,Masters,0-15,Junior,121k+,0.029545454545454552,76000
2733,Masters,0-15,Junior,70k-100k,0.4254545454545455,76000
2733,Masters,15-30+,Junior,101k-120k,0.02509090909090909,76000
2733,Masters,15-30+,Junior,121k+,0.005454545454545455,76000
2733,Masters,15-30+,Junior,70k-100k,0.07854545454545454,76000
2733,PhD,0-15,Junior,101k-120k,0.05824675324675327,76000
2733,PhD,0-15,Junior,121k+,0.012662337662337668,76000
2733,PhD,0-15,Junior,70k-100k,0.1823376623376624,76000
2733,PhD,15-30+,Junior,101k-120k,0.010753246753246756,76000
2733,PhD,15-30+,Junior,121k+,0.0023376623376623385,76000
2733,PhD,15-30+,Junior,70k-100k,0.03366233766233767,76000
2734,Masters,0-15,Senior,121k+,0.7,140000
2734,PhD,0-15,Senior,121k+,0.30000000000000004,140000
2735,Masters,0-15,Senior,101k-120k,0.8441558441558442,113000
2735,Masters,15-30+,Senior,101k-120k,0.15584415584415584,113000
2736,PhD,15-30+,Senior,101k-120k,1.0,102000
2737,Masters,0-15,Junior,70k-100k,0.7,76000
2737,PhD,0-15,Junior,70k-100k,0.3000000000000001,76000
2738,Masters,0-15,Senior,101k-120k,1.0,116000
2739,Masters,0-15,Junior,70k-100k,0.7,84000
2739,PhD,0-15,Junior,70k-100k,0.3000000000000001,84000
2740,Masters,15-30+,Senior,101k-120k,0.5,114000
2740,Masters,15-30+,Senior,121k+,0.28,114000
2740,Masters,15-30+,Senior,70k-100k,0.22000000000000003,114000
2741,Masters,15-30+,Senior,101k-120k,1.0,118000
2742,Masters,15-30+,Senior,121k+,1.0,125000
2743,Masters,0-15,Senior,70k-100k,0.7000000000000001,72000
2743,PhD,0-15,Senior,70k-100k,0.3,72000
2744,PhD,15-30+,Senior,101k-120k,0.5,72000
2744,PhD,15-30+,Senior,121k+,0.27999999999999997,72000
2744,PhD,15-30+,Senior,70k-100k,0.22,72000
2745,PhD,15-30+,Senior,101k-120k,0.5,145000
2745,PhD,15-30+,Senior,121k+,0.27999999999999997,145000
2745,PhD,15-30+,Senior,70k-100k,0.22,145000
2746,Masters,0-15,Junior,101k-120k,0.8441558441558441,102000
2746,Masters,15-30+,Junior,101k-120k,0.15584415584415584,102000
2747,Masters,0-15,Manager,121k+,0.6999999999999998,122000
2747,PhD,0-15,Manager,121k+,0.30000000000000004,122000
2748,Masters,15-30+,Senior,101k-120k,0.5,102000
2748,Masters,15-30+,Senior,121k+,0.28,102000
2748,Masters,15-30+,Senior,70k-100k,0.22000000000000003,102000
2749,Masters,15-30+,Junior,70k-100k,0.7,72000
2749,PhD,15-30+,Junior,70k-100k,0.30000000000000004,72000
2750,Masters,15-30+,Manager,70k-100k,1.0,72000
2751,PhD,15-30+,Senior,121k+,1.0,122000
2752,Masters,15-30+,Senior,101k-120k,1.0,105000
2753,PhD,0-15,Manager,121k+,1.0,140000
2754,Masters,15-30+,Senior,121k+,0.7,128000
2754,PhD,15-30+,Senior,121k+,0.3,128000
2755,Masters,15-30+,Senior,101k-120k,1.0,111000
2756,Masters,15-30+,Senior,121k+,1.0,131000
2757,Masters,0-15,Manager,121k+,1.0,125000
2758,Masters,0-15,Junior,70k-100k,0.5909090909090908,72000
2758,Masters,15-30+,Junior,70k-100k,0.10909090909090907,72000
2758,PhD,0-15,Junior,70k-100k,0.2532467532467533,72000
2758,PhD,15-30+,Junior,70k-100k,0.046753246753246755,72000
2759,Masters,15-30+,Manager,121k+,0.7,135000
2759,PhD,15-30+,Manager,121k+,0.3000000000000001,135000
2760,Masters,0-15,Senior,101k-120k,0.5,105000
2760,Masters,0-15,Senior,121k+,0.28,105000
2760,Masters,0-15,Senior,70k-100k,0.21999999999999997,105000
2761,Masters,0-15,Senior,101k-120k,0.7,105000
2761,PhD,0-15,Senior,101k-120k,0.3,105000
2762,Masters,0-15,Senior,101k-120k,0.5,74000
2762,Masters,0-15,Senior,121k+,0.28,74000
2762,Masters,0-15,Senior,70k-100k,0.21999999999999997,74000
2763,Masters,0-15,Senior,101k-120k,1.0,107000
2764,Masters,0-15,Junior,70k-100k,0.8441558441558441,74000
2764,Masters,15-30+,Junior,70k-100k,0.15584415584415584,74000
2765,Masters,0-15,Senior,101k-120k,1.0,102000
2766,Masters,15-30+,Manager,121k+,1.0,128000
2767,PhD,0-15,Junior,70k-100k,0.8441558441558441,72000
2767,PhD,15-30+,Junior,70k-100k,0.15584415584415584,72000
2768,PhD,0-15,Senior,101k-120k,1.0,118000
2769,PhD,15-30+,Senior,70k-100k,1.0,78000
2770,Masters,0-15,Senior,121k+,0.8441558441558441,122000
2770,Masters,15-30+,Senior,121k+,0.15584415584415584,122000
2771,Masters,0-15,Senior,101k-120k,0.590909090909091,114000
2771,Masters,15-30+,Senior,101k-120k,0.10909090909090909,114000
2771,PhD,0-15,Senior,101k-120k,0.2532467532467533,114000
2771,PhD,15-30+,Senior,101k-120k,0.046753246753246755,114000
2772,PhD,0-15,Senior,121k+,0.8441558441558442,140000
2772,PhD,15-30+,Senior,121k+,0.15584415584415587,140000
2773,Masters,15-30+,Manager,101k-120k,0.29,105000
2773,Masters,15-30+,Manager,121k+,0.6500000000000001,105000
2773,Masters,15-30+,Manager,70k-100k,0.060000000000000005,105000
2774,Masters,0-15,Senior,121k+,0.7,131000
2774,PhD,0-15,Senior,121k+,0.30000000000000004,131000
2775,Masters,0-15,Senior,70k-100k,0.5909090909090909,84000
2775,Masters,15-30+,Senior,70k-100k,0.10909090909090906,84000
2775,PhD,0-15,Senior,70k-100k,0.2532467532467532,84000
2775,PhD,15-30+,Senior,70k-100k,0.046753246753246755,84000
2776,Masters,0-15,Junior,70k-100k,1.0,74000
2777,PhD,0-15,Manager,101k-120k,0.24480519480519478,114000
2777,PhD,0-15,Manager,121k+,0.5487012987012987,114000
2777,PhD,0-15,Manager,70k-100k,0.05064935064935065,114000
2777,PhD,15-30+,Manager,101k-120k,0.045194805194805183,114000
2777,PhD,15-30+,Manager,121k+,0.1012987012987013,114000
2777,PhD,15-30+,Manager,70k-100k,0.00935064935064935,114000
2778,Masters,15-30+,Senior,121k+,1.0,140000
2779,PhD,15-30+,Senior,121k+,1.0,135000
2780,Masters,0-15,Senior,101k-120k,0.5,114000
2780,Masters,0-15,Senior,121k+,0.28,114000
2780,Masters,0-15,Senior,70k-100k,0.21999999999999997,114000
2781,PhD,0-15,Senior,101k-120k,1.0,105000
2782,Masters,15-30+,Manager,101k-120k,0.29,128000
2782,Masters,15-30+,Manager,121k+,0.6500000000000001,128000
2782,Masters,15-30+,Manager,70k-100k,0.060000000000000005,128000
2783,Masters,15-30+,Senior,121k+,1.0,145000
2784,Masters,15-30+,Senior,101k-120k,1.0,102000
2785,PhD,15-30+,Senior,101k-120k,1.0,118000
2786,PhD,0-15,Manager,101k-120k,0.24480519480519478,102000
2786,PhD,0-15,Manager,121k+,0.5487012987012987,102000
2786,PhD,0-15,Manager,70k-100k,0.05064935064935065,102000
2786,PhD,15-30+,Manager,101k-120k,0.045194805194805183,102000
2786,PhD,15-30+,Manager,121k+,0.1012987012987013,102000
2786,PhD,15-30+,Manager,70k-100k,0.00935064935064935,102000
2787,Masters,15-30+,Senior,70k-100k,1.0,76000
2788,Masters,0-15,Manager,101k-120k,0.29,122000
2788,Masters,0-15,Manager,121k+,0.65,122000
2788,Masters,0-15,Manager,70k-100k,0.06,122000
2789,PhD,0-15,Senior,101k-120k,1.0,105000
2790,Masters,0-15,Junior,70k-100k,0.8441558441558441,86000
2790,Masters,15-30+,Junior,70k-100k,0.15584415584415584,86000
2791,PhD,15-30+,Manager,101k-120k,1.0,111000
2792,Masters,0-15,Senior,101k-120k,0.8441558441558442,111000
2792,Masters,15-30+,Senior,101k-120k,0.15584415584415584,111000
2793,Masters,15-30+,Manager,101k-120k,1.0,118000
2794,PhD,0-15,Manager,101k-120k,0.29,102000
2794,PhD,0-15,Manager,121k+,0.6499999999999999,102000
2794,PhD,0-15,Manager,70k-100k,0.06,102000
2795,Masters,15-30+,Junior,101k-120k,1.0,116000
2796,Masters,0-15,Senior,101k-120k,0.8441558441558442,102000
2796,Masters,15-30+,Senior,101k-120k,0.15584415584415584,102000
2797,Masters,0-15,Junior,70k-100k,0.7,74000
2797,PhD,0-15,Junior,70k-100k,0.3000000000000001,74000
2798,Masters,15-30+,Manager,101k-120k,0.20299999999999996,107000
2798,Masters,15-30+,Manager,121k+,0.4549999999999999,107000
2798,Masters,15-30+,Manager,70k-100k,0.041999999999999996,107000
2798,PhD,15-30+,Manager,101k-120k,0.08700000000000001,107000
2798,PhD,15-30+,Manager,121k+,0.19500000000000003,107000
2798,PhD,15-30+,Manager,70k-100k,0.018,107000
2799,Masters,0-15,Junior,70k-100k,1.0,76000
2800,Masters,0-15,Junior,101k-120k,0.8441558441558441,111000
2800,Masters,15-30+,Junior,101k-120k,0.15584415584415584,111000
2801,Masters,0-15,Senior,121k+,1.0,125000
2802,Masters,15-30+,Manager,70k-100k,1.0,76000
2803,Masters,0-15,Manager,101k-120k,0.20299999999999996,125000
2803,Masters,0-15,Manager,121k+,0.4549999999999999,125000
2803,Masters,0-15,Manager,70k-100k,0.04199999999999999,125000
2803,PhD,0-15,Manager,101k-120k,0.08700000000000001,125000
2803,PhD,0-15,Manager,121k+,0.19500000000000003,125000
2803,PhD,0-15,Manager,70k-100k,0.018,125000
2804,Masters,0-15,Senior,70k-100k,0.5909090909090909,76000
2804,Masters,15-30+,Senior,70k-100k,0.10909090909090906,76000
2804,PhD,0-15,Senior,70k-100k,0.2532467532467532,76000
2804,PhD,15-30+,Senior,70k-100k,0.046753246753246755,76000
2805,Masters,15-30+,Manager,101k-120k,0.29,135000
2805,Masters,15-30+,Manager,121k+,0.6500000000000001,135000
2805,Masters,15-30+,Manager,70k-100k,0.060000000000000005,135000
2806,Masters,15-30+,Senior,70k-100k,0.7,76000
2806,PhD,15-30+,Senior,70k-100k,0.3,76000
2807,Masters,0-15,Junior,70k-100k,0.7,80000
2807,PhD,0-15,Junior,70k-100k,0.3000000000000001,80000
2808,Masters,0-15,Senior,101k-120k,0.590909090909091,116000
2808,Masters,15-30+,Senior,101k-120k,0.10909090909090909,116000
2808,PhD,0-15,Senior,101k-120k,0.2532467532467533,116000
2808,PhD,15-30+,Senior,101k-120k,0.046753246753246755,116000
2809,Masters,15-30+,Senior,101k-120k,0.35,128000
2809,Masters,15-30+,Senior,121k+,0.196,128000
2809,Masters,15-30+,Senior,70k-100k,0.15400000000000003,128000
2809,PhD,15-30+,Senior,101k-120k,0.15,128000
2809,PhD,15-30+,Senior,121k+,0.084,128000
2809,PhD,15-30+,Senior,70k-100k,0.066,128000
2810,Masters,0-15,Senior,101k-120k,0.8441558441558442,102000
2810,Masters,15-30+,Senior,101k-120k,0.15584415584415584,102000
2811,Masters,0-15,Senior,101k-120k,0.29545454545454547,119000
2811,Masters,0-15,Senior,121k+,0.16545454545454547,119000
2811,Masters,0-15,Senior,70k-100k,0.13,119000
2811,Masters,15-30+,Senior,101k-120k,0.05454545454545453,119000
2811,Masters,15-30+,Senior,121k+,0.030545454545454542,119000
2811,Masters,15-30+,Senior,70k-100k,0.023999999999999994,119000
2811,PhD,0-15,Senior,101k-120k,0.1266233766233766,119000
2811,PhD,0-15,Senior,121k+,0.07090909090909091,119000
2811,PhD,0-15,Senior,70k-100k,0.05571428571428571,119000
2811,PhD,15-30+,Senior,101k-120k,0.023376623376623377,119000
2811,PhD,15-30+,Senior,121k+,0.013090909090909092,119000
2811,PhD,15-30+,Senior,70k-100k,0.010285714285714285,119000
2812,PhD,15-30+,Senior,101k-120k,1.0,105000
2813,Masters,15-30+,Senior,70k-100k,0.7,72000
2813,PhD,15-30+,Senior,70k-100k,0.3,72000
2814,Masters,0-15,Senior,101k-120k,1.0,111000
2815,Masters,15-30+,Senior,70k-100k,0.7,94000
2815,PhD,15-30+,Senior,70k-100k,0.3,94000
2816,PhD,0-15,Senior,101k-120k,0.5,72000
2816,PhD,0-15,Senior,121k+,0.28,72000
2816,PhD,0-15,Senior,70k-100k,0.21999999999999997,72000
2817,Masters,0-15,Junior,70k-100k,0.7,80000
2817,PhD,0-15,Junior,70k-100k,0.3000000000000001,80000
2818,Masters,0-15,Manager,101k-120k,0.8441558441558441,111000
2818,Masters,15-30+,Manager,101k-120k,0.15584415584415584,111000
2819,Masters,15-30+,Senior,70k-100k,1.0,72000
2820,Masters,0-15,Senior,101k-120k,0.5,102000
2820,Masters,0-15,Senior,121k+,0.28,102000
2820,Masters,0-15,Senior,70k-100k,0.21999999999999997,102000
2821,Masters,0-15,Junior,70k-100k,1.0,76000
2822,Masters,0-15,Junior,70k-100k,1.0,84000
2823,Masters,15-30+,Senior,101k-120k,0.35,107000
2823,Masters,15-30+,Senior,121k+,0.196,107000
2823,Masters,15-30+,Senior,70k-100k,0.15400000000000003,107000
2823,PhD,15-30+,Senior,101k-120k,0.15,107000
2823,PhD,15-30+,Senior,121k+,0.084,107000
2823,PhD,15-30+,Senior,70k-100k,0.066,107000
2824,Masters,0-15,Senior,121k+,1.0,131000
2825,Masters,0-15,Senior,70k-100k,0.8441558441558441,74000
2825,Masters,15-30+,Senior,70k-100k,0.15584415584415587,74000
2826,Masters,0-15,Senior,101k-120k,0.590909090909091,102000
2826,Masters,15-30+,Senior,101k-120k,0.10909090909090909,102000
2826,PhD,0-15,Senior,101k-120k,0.2532467532467533,102000
2826,PhD,15-30+,Senior,101k-120k,0.046753246753246755,102000
2827,Masters,0-15,Senior,121k+,0.8441558441558441,131000
2827,Masters,15-30+,Senior,121k+,0.15584415584415584,131000
2828,Masters,15-30+,Senior,121k+,1.0,140000
2829,Masters,15-30+,Manager,101k-120k,1.0,114000
2830,Masters,15-30+,Senior,121k+,1.0,122000
2831,PhD,0-15,Senior,70k-100k,1.0,78000
2832,Masters,0-15,Senior,101k-120k,0.5,72000
2832,Masters,0-15,Senior,121k+,0.28,72000
2832,Masters,0-15,Senior,70k-100k,0.21999999999999997,72000
2833,Masters,0-15,Senior,121k+,1.0,128000
2834,Masters,15-30+,Junior,70k-100k,0.7,74000
2834,PhD,15-30+,Junior,70k-100k,0.30000000000000004,74000
2835,PhD,0-15,Senior,101k-120k,1.0,113000
2836,Masters,0-15,Junior,101k-120k,0.7,102000
2836,PhD,0-15,Junior,101k-120k,0.30000000000000004,102000
2837,Masters,0-15,Senior,101k-120k,1.0,114000
2838,Masters,15-30+,Manager,101k-120k,1.0,114000
2839,Masters,15-30+,Senior,101k-120k,0.5,107000
2839,Masters,15-30+,Senior,121k+,0.28,107000
2839,Masters,15-30+,Senior,70k-100k,0.22000000000000003,107000
2840,Masters,0-15,Junior,101k-120k,0.161,105000
2840,Masters,0-15,Junior,121k+,0.035,105000
2840,Masters,0-15,Junior,70k-100k,0.504,105000
2840,PhD,0-15,Junior,101k-120k,0.06900000000000002,105000
2840,PhD,0-15,Junior,121k+,0.015000000000000005,105000
2840,PhD,0-15,Junior,70k-100k,0.21600000000000005,105000
2841,Masters,0-15,Junior,70k-100k,0.5909090909090908,72000
2841,Masters,15-30+,Junior,70k-100k,0.10909090909090907,72000
2841,PhD,0-15,Junior,70k-100k,0.2532467532467533,72000
2841,PhD,15-30+,Junior,70k-100k,0.046753246753246755,72000
2842,Masters,0-15,Senior,101k-120k,0.35000000000000003,131000
2842,Masters,0-15,Senior,121k+,0.196,131000
2842,Masters,0-15,Senior,70k-100k,0.154,131000
2842,PhD,0-15,Senior,101k-120k,0.15000000000000002,131000
2842,PhD,0-15,Senior,121k+,0.084,131000
2842,PhD,0-15,Senior,70k-100k,0.066,131000
2843,Masters,0-15,Senior,121k+,1.0,122000
2844,Masters,0-15,Junior,70k-100k,0.7,76000
2844,PhD,0-15,Junior,70k-100k,0.3000000000000001,76000
2845,Masters,0-15,Junior,101k-120k,0.7,113000
2845,PhD,0-15,Junior,101k-120k,0.30000000000000004,113000
2846,Masters,0-15,Senior,121k+,1.0,140000
2847,Masters,0-15,Senior,101k-120k,0.7,111000
2847,PhD,0-15,Senior,101k-120k,0.3,111000
2848,PhD,0-15,Senior,101k-120k,0.5,114000
2848,PhD,0-15,Senior,121k+,0.28,114000
2848,PhD,0-15,Senior,70k-100k,0.21999999999999997,114000
2849,Masters,15-30+,Senior,101k-120k,0.5,105000
2849,Masters,15-30+,Senior,121k+,0.28,105000
2849,Masters,15-30+,Senior,70k-100k,0.22000000000000003,105000
2850,PhD,0-15,Senior,101k-120k,1.0,102000
2851,Masters,0-15,Senior,121k+,0.7,160000
2851,PhD,0-15,Senior,121k+,0.30000000000000004,160000
2852,Masters,15-30+,Senior,101k-120k,1.0,107000
2853,Masters,0-15,Junior,101k-120k,0.8441558441558441,102000
2853,Masters,15-30+,Junior,101k-120k,0.15584415584415584,102000
2854,PhD,0-15,Senior,101k-120k,0.5,107000
2854,PhD,0-15,Senior,121k+,0.28,107000
2854,PhD,0-15,Senior,70k-100k,0.21999999999999997,107000
2855,Masters,15-30+,Senior,70k-100k,0.7,91000
2855,PhD,15-30+,Senior,70k-100k,0.3,91000
2856,PhD,0-15,Senior,101k-120k,0.8441558441558441,102000
2856,PhD,15-30+,Senior,101k-120k,0.15584415584415584,102000
2857,Masters,15-30+,Senior,101k-120k,0.5,118000
2857,Masters,15-30+,Senior,121k+,0.28,118000
2857,Masters,15-30+,Senior,70k-100k,0.22000000000000003,118000
2858,Masters,15-30+,Manager,101k-120k,1.0,105000
2859,Masters,15-30+,Senior,101k-120k,0.5,120000
2859,Masters,15-30+,Senior,121k+,0.28,120000
2859,Masters,15-30+,Senior,70k-100k,0.22000000000000003,120000
2860,PhD,15-30+,Senior,121k+,1.0,122000
2861,Masters,0-15,Senior,101k-120k,0.42207792207792205,76000
2861,Masters,0-15,Senior,121k+,0.2363636363636364,76000
2861,Masters,0-15,Senior,70k-100k,0.18571428571428572,76000
2861,Masters,15-30+,Senior,101k-120k,0.07792207792207792,76000
2861,Masters,15-30+,Senior,121k+,0.04363636363636364,76000
2861,Masters,15-30+,Senior,70k-100k,0.03428571428571429,76000
2862,Masters,0-15,Manager,121k+,0.6999999999999998,145000
2862,PhD,0-15,Manager,121k+,0.30000000000000004,145000
2863,Masters,0-15,Junior,101k-120k,0.22999999999999998,78000
2863,Masters,0-15,Junior,121k+,0.05,78000
2863,Masters,0-15,Junior,70k-100k,0.72,78000
2864,Masters,0-15,Senior,70k-100k,1.0,76000
2865,Masters,15-30+,Senior,101k-120k,0.7,107000
2865,PhD,15-30+,Senior,101k-120k,0.30000000000000004,107000
2866,Masters,0-15,Senior,101k-120k,0.8441558441558442,113000
2866,Masters,15-30+,Senior,101k-120k,0.15584415584415584,113000
2867,Masters,0-15,Senior,101k-120k,0.8441558441558442,113000
2867,Masters,15-30+,Senior,101k-120k,0.15584415584415584,113000
2868,Masters,15-30+,Senior,101k-120k,1.0,102000
2869,Masters,0-15,Manager,121k+,1.0,140000
2870,Masters,0-15,Senior,101k-120k,1.0,107000
2871,Masters,0-15,Junior,101k-120k,0.8441558441558441,107000
2871,Masters,15-30+,Junior,101k-120k,0.15584415584415584,107000
2872,Masters,0-15,Senior,101k-120k,0.7,111000
2872,PhD,0-15,Senior,101k-120k,0.3,111000
2873,PhD,0-15,Senior,101k-120k,0.8441558441558441,105000
2873,PhD,15-30+,Senior,101k-120k,0.15584415584415584,105000
2874,Masters,0-15,Manager,101k-120k,0.29,107000
2874,Masters,0-15,Manager,121k+,0.65,107000
2874,Masters,0-15,Manager,70k-100k,0.06,107000
2875,Masters,0-15,Senior,70k-100k,0.7000000000000001,76000
2875,PhD,0-15,Senior,70k-100k,0.3,76000
2876,Masters,0-15,Senior,70k-100k,0.8441558441558441,72000
2876,Masters,15-30+,Senior,70k-100k,0.15584415584415587,72000
2877,Masters,0-15,Manager,101k-120k,0.20299999999999996,131000
2877,Masters,0-15,Manager,121k+,0.4549999999999999,131000
2877,Masters,0-15,Manager,70k-100k,0.04199999999999999,131000
2877,PhD,0-15,Manager,101k-120k,0.08700000000000001,131000
2877,PhD,0-15,Manager,121k+,0.19500000000000003,131000
2877,PhD,0-15,Manager,70k-100k,0.018,131000
2878,Masters,15-30+,Senior,101k-120k,0.5,102000
2878,Masters,15-30+,Senior,121k+,0.28,102000
2878,Masters,15-30+,Senior,70k-100k,0.22000000000000003,102000
2879,PhD,0-15,Senior,101k-120k,1.0,107000
2880,Masters,0-15,Manager,101k-120k,0.1713636363636363,114000
2880,Masters,0-15,Manager,121k+,0.38409090909090904,114000
2880,Masters,0-15,Manager,70k-100k,0.035454545454545454,114000
2880,Masters,15-30+,Manager,101k-120k,0.03163636363636363,114000
2880,Masters,15-30+,Manager,121k+,0.0709090909090909,114000
2880,Masters,15-30+,Manager,70k-100k,0.0065454545454545435,114000
2880,PhD,0-15,Manager,101k-120k,0.07344155844155843,114000
2880,PhD,0-15,Manager,121k+,0.16461038961038962,114000
2880,PhD,0-15,Manager,70k-100k,0.015194805194805193,114000
2880,PhD,15-30+,Manager,101k-120k,0.013558441558441558,114000
2880,PhD,15-30+,Manager,121k+,0.030389610389610393,114000
2880,PhD,15-30+,Manager,70k-100k,0.0028051948051948054,114000
2881,Masters,15-30+,Manager,101k-120k,0.29,122000
2881,Masters,15-30+,Manager,121k+,0.6500000000000001,122000
2881,Masters,15-30+,Manager,70k-100k,0.060000000000000005,122000
2882,Masters,0-15,Junior,70k-100k,1.0,74000
2883,Masters,0-15,Senior,101k-120k,0.7,111000
2883,PhD,0-15,Senior,101k-120k,0.3,111000
2884,Masters,15-30+,Senior,101k-120k,1.0,102000
2885,Masters,0-15,Senior,101k-120k,0.5,107000
2885,Masters,0-15,Senior,121k+,0.28,107000
2885,Masters,0-15,Senior,70k-100k,0.21999999999999997,107000
2886,Masters,15-30+,Senior,101k-120k,0.7,107000
2886,PhD,15-30+,Senior,101k-120k,0.30000000000000004,107000
2887,Masters,0-15,Junior,70k-100k,0.5909090909090908,78000
2887,Masters,15-30+,Junior,70k-100k,0.10909090909090907,78000
2887,PhD,0-15,Junior,70k-100k,0.2532467532467533,78000
2887,PhD,15-30+,Junior,70k-100k,0.046753246753246755,78000
2888,PhD,0-15,Senior,101k-120k,0.8441558441558441,107000
2888,PhD,15-30+,Senior,101k-120k,0.15584415584415584,107000
2889,Masters,0-15,Senior,101k-120k,0.29545454545454547,102000
2889,Masters,0-15,Senior,121k+,0.16545454545454547,102000
2889,Masters,0-15,Senior,70k-100k,0.13,102000
2889,Masters,15-30+,Senior,101k-120k,0.05454545454545453,102000
2889,Masters,15-30+,Senior,121k+,0.030545454545454542,102000
2889,Masters,15-30+,Senior,70k-100k,0.023999999999999994,102000
