block_id,Position,SalaryBand,probability
2592,Senior,101k-120k,1.0
2593,Junior,70k-100k,1.0
2594,Junior,70k-100k,0.9999999999999999
2595,Junior,70k-100k,1.0
2596,Manager,101k-120k,0.29
2596,Manager,121k+,0.6499999999999999
2596,Manager,70k-100k,0.059999999999999984
2597,Junior,101k-120k,1.0
2598,Senior,121k+,1.0
2599,Junior,101k-120k,1.0
2600,Manager,70k-100k,1.0
2601,Senior,101k-120k,1.0
2602,Junior,70k-100k,1.0
2603,Junior,70k-100k,1.0
2604,Senior,101k-120k,1.0
2605,Manager,101k-120k,1.0
2606,Senior,101k-120k,0.5
2606,Senior,121k+,0.28
2606,Senior,70k-100k,0.22000000000000003
2607,Senior,101k-120k,0.5
2607,Senior,121k+,0.28
2607,Senior,70k-100k,0.21999999999999997
2608,Senior,101k-120k,0.5
2608,Senior,121k+,0.28
2608,Senior,70k-100k,0.21999999999999997
2609,Senior,121k+,1.0
2610,Senior,101k-120k,0.5
2610,Senior,121k+,0.28
2610,Senior,70k-100k,0.22
2611,Junior,101k-120k,1.0
2612,Manager,121k+,1.0
2613,Manager,101k-120k,1.0
2614,Senior,101k-120k,1.0
2615,Senior,101k-120k,1.0
2616,Senior,70k-100k,1.0
2617,Senior,101k-120k,1.0
2618,Senior,70k-100k,1.0
2619,Senior,70k-100k,1.0
2620,Manager,121k+,0.9999999999999999
2621,Senior,121k+,1.0
2622,Senior,70k-100k,1.0
2623,Junior,70k-100k,1.0
2624,Senior,101k-120k,1.0
2625,Senior,101k-120k,0.5
2625,Senior,121k+,0.28
2625,Senior,70k-100k,0.21999999999999997
2626,Senior,101k-120k,1.0
2627,Senior,101k-120k,1.0
2628,Junior,70k-100k,1.0
2629,Senior,70k-100k,1.0
2630,Senior,70k-100k,1.0
2631,Senior,121k+,1.0
2632,Manager,121k+,1.0
2633,Junior,70k-100k,1.0
2634,Senior,101k-120k,0.5
2634,Senior,121k+,0.28
2634,Senior,70k-100k,0.22
2635,Senior,121k+,1.0
2636,Junior,70k-100k,0.9999999999999999
2637,Junior,70k-100k,1.0
2638,Junior,70k-100k,0.9999999999999999
2639,Manager,121k+,1.0
2640,Junior,70k-100k,1.0
2641,Senior,101k-120k,1.0
2642,Senior,121k+,1.0
2643,Junior,101k-120k,1.0
2644,Senior,101k-120k,0.5
2644,Senior,121k+,0.28
2644,Senior,70k-100k,0.21999999999999997
2645,Manager,101k-120k,0.29
2645,Manager,121k+,0.65
2645,Manager,70k-100k,0.06
2646,Junior,70k-100k,1.0
2647,Senior,101k-120k,1.0
2648,Senior,70k-100k,1.0
2649,Senior,70k-100k,1.0
2650,Senior,101k-120k,0.5
2650,Senior,121k+,0.28
2650,Senior,70k-100k,0.22000000000000003
2651,Senior,101k-120k,1.0
2652,Junior,70k-100k,1.0
2653,Manager,101k-120k,1.0
2654,Senior,101k-120k,1.0
2655,Senior,101k-120k,1.0
2656,Senior,101k-120k,0.5
2656,Senior,121k+,0.27999999999999997
2656,Senior,70k-100k,0.22
2657,Senior,101k-120k,1.0
2658,Senior,101k-120k,1.0
2659,Manager,121k+,1.0
2660,Manager,101k-120k,0.29
2660,Manager,121k+,0.6499999999999999
2660,Manager,70k-100k,0.06
2661,Senior,101k-120k,0.5
2661,Senior,121k+,0.28
2661,Senior,70k-100k,0.21999999999999997
2662,Senior,101k-120k,1.0
2663,Senior,70k-100k,1.0
2664,Manager,101k-120k,0.29
2664,Manager,121k+,0.6499999999999999
2664,Manager,70k-100k,0.06
2665,Senior,101k-120k,1.0000000000000002
2666,Manager,101k-120k,0.29
2666,Manager,121k+,0.65
2666,Manager,70k-100k,0.06
2667,Junior,70k-100k,1.0
2668,Junior,121k+,1.0
2669,Senior,70k-100k,1.0
2670,Senior,121k+,1.0
2671,Junior,70k-100k,1.0
2672,Senior,121k+,1.0
2673,Senior,121k+,1.0
2674,Senior,101k-120k,1.0
2675,Senior,121k+,1.0
2676,Senior,101k-120k,1.0
2677,Senior,121k+,1.0
2678,Junior,70k-100k,1.0
2679,Senior,101k-120k,0.5
2679,Senior,121k+,0.28
2679,Senior,70k-100k,0.22000000000000003
2680,Junior,70k-100k,1.0
2681,Senior,101k-120k,1.0
2682,Senior,101k-120k,1.0
2683,Senior,101k-120k,1.0
2684,Senior,121k+,1.0
2685,Senior,101k-120k,1.0
2686,Junior,70k-100k,1.0
2687,Manager,101k-120k,0.29
2687,Manager,121k+,0.65
2687,Manager,70k-100k,0.06
2688,Senior,101k-120k,0.5
2688,Senior,121k+,0.28
2688,Senior,70k-100k,0.22
2689,Manager,121k+,1.0
2690,Manager,121k+,1.0
2691,Manager,121k+,1.0
2692,Senior,121k+,1.0
2693,Manager,101k-120k,0.29
2693,Manager,121k+,0.65
2693,Manager,70k-100k,0.06
2694,Senior,101k-120k,0.5
2694,Senior,121k+,0.28
2694,Senior,70k-100k,0.22000000000000003
2695,Manager,121k+,1.0
2696,Senior,101k-120k,1.0
2697,Manager,101k-120k,1.0
2698,Junior,70k-100k,1.0
2699,Senior,101k-120k,1.0
2700,Senior,101k-120k,1.0
2701,Senior,101k-120k,0.5
2701,Senior,121k+,0.28
2701,Senior,70k-100k,0.21999999999999997
2702,Manager,101k-120k,1.0
2703,Senior,70k-100k,1.0
2704,Senior,101k-120k,0.5
2704,Senior,121k+,0.28
2704,Senior,70k-100k,0.22
2705,Senior,101k-120k,1.0
2706,Senior,101k-120k,0.5
2706,Senior,121k+,0.28
2706,Senior,70k-100k,0.21999999999999997
2707,Senior,121k+,1.0
2708,Junior,101k-120k,1.0
2709,Manager,101k-120k,0.29
2709,Manager,121k+,0.6499999999999999
2709,Manager,70k-100k,0.06
2710,Senior,70k-100k,1.0
2711,Senior,101k-120k,1.0
2712,Junior,70k-100k,0.9999999999999999
2713,Senior,121k+,1.0
2714,Manager,121k+,1.0
2715,Manager,101k-120k,0.29
2715,Manager,121k+,0.6499999999999999
2715,Manager,70k-100k,0.06
2716,Junior,70k-100k,1.0
2717,Manager,101k-120k,0.9999999999999998
2718,Senior,101k-120k,1.0
2719,Manager,121k+,1.0
2720,Senior,121k+,1.0
2721,Manager,101k-120k,0.29
2721,Manager,121k+,0.65
2721,Manager,70k-100k,0.06
2722,Junior,70k-100k,1.0
2723,Junior,101k-120k,1.0
2724,Senior,101k-120k,0.5
2724,Senior,121k+,0.28
2724,Senior,70k-100k,0.22
2725,Senior,101k-120k,0.5
2725,Senior,121k+,0.28
2725,Senior,70k-100k,0.22000000000000003
2726,Manager,101k-120k,0.29
2726,Manager,121k+,0.6500000000000001
2726,Manager,70k-100k,0.060000000000000005
2727,Senior,101k-120k,1.0000000000000002
2728,Junior,70k-100k,1.0
2729,Senior,121k+,1.0
2730,Senior,70k-100k,1.0
2731,Senior,121k+,1.0
2732,Manager,121k+,0.9999999999999999
2733,Junior,101k-120k,0.23000000000000007
2733,Junior,121k+,0.05000000000000002
2733,Junior,70k-100k,0.7200000000000001
2734,Senior,121k+,1.0
2735,Senior,101k-120k,1.0
2736,Senior,101k-120k,1.0
2737,Junior,70k-100k,1.0
2738,Senior,101k-120k,1.0
2739,Junior,70k-100k,1.0
2740,Senior,101k-120k,0.5
2740,Senior,121k+,0.28
2740,Senior,70k-100k,0.22000000000000003
2741,Senior,101k-120k,1.0
2742,Senior,121k+,1.0
2743,Senior,70k-100k,1.0
2744,Senior,101k-120k,0.5
2744,Senior,121k+,0.27999999999999997
2744,Senior,70k-100k,0.22
2745,Senior,101k-120k,0.5
2745,Senior,121k+,0.27999999999999997
2745,Senior,70k-100k,0.22
2746,Junior,101k-120k,1.0
2747,Manager,121k+,0.9999999999999999
2748,Senior,101k-120k,0.5
2748,Senior,121k+,0.28
2748,Senior,70k-100k,0.22000000000000003
2749,Junior,70k-100k,1.0
2750,Manager,70k-100k,1.0
2751,Senior,121k+,1.0
2752,Senior,101k-120k,1.0
2753,Manager,121k+,1.0
2754,Senior,121k+,1.0
2755,Senior,101k-120k,1.0
2756,Senior,121k+,1.0
2757,Manager,121k+,1.0
2758,Junior,70k-100k,0.9999999999999999
2759,Manager,121k+,1.0
2760,Senior,101k-120k,0.5
2760,Senior,121k+,0.28
2760,Senior,70k-100k,0.21999999999999997
2761,Senior,101k-120k,1.0
2762,Senior,101k-120k,0.5
2762,Senior,121k+,0.28
2762,Senior,70k-100k,0.21999999999999997
2763,Senior,101k-120k,1.0
2764,Junior,70k-100k,1.0
2765,Senior,101k-120k,1.0
2766,Manager,121k+,1.0
2767,Junior,70k-100k,1.0
2768,Senior,101k-120k,1.0
2769,Senior,70k-100k,1.0
2770,Senior,121k+,1.0
2771,Senior,101k-120k,1.0000000000000002
2772,Senior,121k+,1.0
2773,Manager,101k-120k,0.29
2773,Manager,121k+,0.6500000000000001
2773,Manager,70k-100k,0.060000000000000005
2774,Senior,121k+,1.0
2775,Senior,70k-100k,1.0
2776,Junior,70k-100k,1.0
2777,Manager,101k-120k,0.29
2777,Manager,121k+,0.65
2777,Manager,70k-100k,0.060000000000000005
2778,Senior,121k+,1.0
2779,Senior,121k+,1.0
2780,Senior,101k-120k,0.5
2780,Senior,121k+,0.28
2780,Senior,70k-100k,0.21999999999999997
2781,Senior,101k-120k,1.0
2782,Manager,101k-120k,0.29
2782,Manager,121k+,0.6500000000000001
2782,Manager,70k-100k,0.060000000000000005
2783,Senior,121k+,1.0
2784,Senior,101k-120k,1.0
2785,Senior,101k-120k,1.0
2786,Manager,101k-120k,0.29
2786,Manager,121k+,0.65
2786,Manager,70k-100k,0.060000000000000005
2787,Senior,70k-100k,1.0
2788,Manager,101k-120k,0.29
2788,Manager,121k+,0.65
2788,Manager,70k-100k,0.06
2789,Senior,101k-120k,1.0
2790,Junior,70k-100k,1.0
2791,Manager,101k-120k,1.0
2792,Senior,101k-120k,1.0
2793,Manager,101k-120k,1.0
2794,Manager,101k-120k,0.29
2794,Manager,121k+,0.6499999999999999
2794,Manager,70k-100k,0.06
2795,Junior,101k-120k,1.0
2796,Senior,101k-120k,1.0
2797,Junior,70k-100k,1.0
2798,Manager,101k-120k,0.29
2798,Manager,121k+,0.6499999999999999
2798,Manager,70k-100k,0.06
2799,Junior,70k-100k,1.0
2800,Junior,101k-120k,1.0
2801,Senior,121k+,1.0
2802,Manager,70k-100k,1.0
2803,Manager,101k-120k,0.29
2803,Manager,121k+,0.6499999999999999
2803,Manager,70k-100k,0.059999999999999984
2804,Senior,70k-100k,1.0
2805,Manager,101k-120k,0.29
2805,Manager,121k+,0.6500000000000001
2805,Manager,70k-100k,0.060000000000000005
2806,Senior,70k-100k,1.0
2807,Junior,70k-100k,1.0
2808,Senior,101k-120k,1.0000000000000002
2809,Senior,101k-120k,0.5
2809,Senior,121k+,0.28
2809,Senior,70k-100k,0.22000000000000003
2810,Senior,101k-120k,1.0
2811,Senior,101k-120k,0.5
2811,Senior,121k+,0.28
2811,Senior,70k-100k,0.22
2812,Senior,101k-120k,1.0
2813,Senior,70k-100k,1.0
2814,Senior,101k-120k,1.0
2815,Senior,70k-100k,1.0
2816,Senior,101k-120k,0.5
2816,Senior,121k+,0.28
2816,Senior,70k-100k,0.21999999999999997
2817,Junior,70k-100k,1.0
2818,Manager,101k-120k,1.0
2819,Senior,70k-100k,1.0
2820,Senior,101k-120k,0.5
2820,Senior,121k+,0.28
2820,Senior,70k-100k,0.21999999999999997
2821,Junior,70k-100k,1.0
2822,Junior,70k-100k,1.0
2823,Senior,101k-120k,0.5
2823,Senior,121k+,0.28
2823,Senior,70k-100k,0.22000000000000003
2824,Senior,121k+,1.0
2825,Senior,70k-100k,1.0
2826,Senior,101k-120k,1.0000000000000002
2827,Senior,121k+,1.0
2828,Senior,121k+,1.0
2829,Manager,101k-120k,1.0
2830,Senior,121k+,1.0
2831,Senior,70k-100k,1.0
2832,Senior,101k-120k,0.5
2832,Senior,121k+,0.28
2832,Senior,70k-100k,0.21999999999999997
2833,Senior,121k+,1.0
2834,Junior,70k-100k,1.0
2835,Senior,101k-120k,1.0
2836,Junior,101k-120k,1.0
2837,Senior,101k-120k,1.0
2838,Manager,101k-120k,1.0
2839,Senior,101k-120k,0.5
2839,Senior,121k+,0.28
2839,Senior,70k-100k,0.22000000000000003
2840,Junior,101k-120k,0.23000000000000004
2840,Junior,121k+,0.05000000000000001
2840,Junior,70k-100k,0.7200000000000001
2841,Junior,70k-100k,0.9999999999999999
2842,Senior,101k-120k,0.5
2842,Senior,121k+,0.28
2842,Senior,70k-100k,0.22
2843,Senior,121k+,1.0
2844,Junior,70k-100k,1.0
2845,Junior,101k-120k,1.0
2846,Senior,121k+,1.0
2847,Senior,101k-120k,1.0
2848,Senior,101k-120k,0.5
2848,Senior,121k+,0.28
2848,Senior,70k-100k,0.21999999999999997
2849,Senior,101k-120k,0.5
2849,Senior,121k+,0.28
2849,Senior,70k-100k,0.22000000000000003
2850,Senior,101k-120k,1.0
2851,Senior,121k+,1.0
2852,Senior,101k-120k,1.0
2853,Junior,101k-120k,1.0
2854,Senior,101k-120k,0.5
2854,Senior,121k+,0.28
2854,Senior,70k-100k,0.21999999999999997
2855,Senior,70k-100k,1.0
2856,Senior,101k-120k,1.0
2857,Senior,101k-120k,0.5
2857,Senior,121k+,0.28
2857,Senior,70k-100k,0.22000000000000003
2858,Manager,101k-120k,1.0
2859,Senior,101k-120k,0.5
2859,Senior,121k+,0.28
2859,Senior,70k-100k,0.22000000000000003
2860,Senior,121k+,1.0
2861,Senior,101k-120k,0.5
2861,Senior,121k+,0.28
2861,Senior,70k-100k,0.22
2862,Manager,121k+,0.9999999999999999
2863,Junior,101k-120k,0.22999999999999998
2863,Junior,121k+,0.05
2863,Junior,70k-100k,0.72
2864,Senior,70k-100k,1.0
2865,Senior,101k-120k,1.0
2866,Senior,101k-120k,1.0
2867,Senior,101k-120k,1.0
2868,Senior,101k-120k,1.0
2869,Manager,121k+,1.0
2870,Senior,101k-120k,1.0
2871,Junior,101k-120k,1.0
2872,Senior,101k-120k,1.0
2873,Senior,101k-120k,1.0
2874,Manager,101k-120k,0.29
2874,Manager,121k+,0.65
2874,Manager,70k-100k,0.06
2875,Senior,70k-100k,1.0
2876,Senior,70k-100k,1.0
2877,Manager,101k-120k,0.29
2877,Manager,121k+,0.6499999999999999
2877,Manager,70k-100k,0.059999999999999984
2878,Senior,101k-120k,0.5
2878,Senior,121k+,0.28
2878,Senior,70k-100k,0.22000000000000003
2879,Senior,101k-120k,1.0
2880,Manager,101k-120k,0.2899999999999999
2880,Manager,121k+,0.6499999999999999
2880,Manager,70k-100k,0.06
2881,Manager,101k-120k,0.29
2881,Manager,121k+,0.6500000000000001
2881,Manager,70k-100k,0.060000000000000005
2882,Junior,70k-100k,1.0
2883,Senior,101k-120k,1.0
2884,Senior,101k-120k,1.0
2885,Senior,101k-120k,0.5
2885,Senior,121k+,0.28
2885,Senior,70k-100k,0.21999999999999997
2886,Senior,101k-120k,1.0
2887,Junior,70k-100k,0.9999999999999999
2888,Senior,101k-120k,1.0
2889,Senior,101k-120k,0.5
2889,Senior,121k+,0.28
2889,Senior,70k-100k,0.22
2890,Senior,101k-120k,1.0
2891,Senior,101k-120k,1.0000000000000002
2892,Senior,70k-100k,1.0
2893,Senior,101k-120k,1.0
2894,Senior,70k-100k,1.0
2895,Senior,70k-100k,1.0
2896,Senior,101k-120k,0.5
2896,Senior,121k+,0.28
2896,Senior,70k-100k,0.22
2897,Senior,121k+,1.0
2898,Senior,101k-120k,0.5
2898,Senior,121k+,0.28
2898,Senior,70k-100k,0.22
2899,Senior,101k-120k,0.5
2899,Senior,121k+,0.27999999999999997
2899,Senior,70k-100k,0.22
2900,Manager,121k+,1.0
2901,Senior,121k+,1.0
2902,Senior,101k-120k,1.0
2903,Senior,121k+,1.0
2904,Senior,101k-120k,1.0
2905,Senior,101k-120k,1.0
2906,Senior,121k+,1.0
2907,Manager,121k+,1.0
2908,Senior,121k+,1.0
2909,Senior,101k-120k,1.0
2910,Manager,101k-120k,0.29
2910,Manager,121k+,0.6499999999999999
2910,Manager,70k-100k,0.06
2911,Junior,70k-100k,1.0
2912,Senior,101k-120k,1.0
2913,Junior,70k-100k,1.0
2914,Junior,70k-100k,1.0
2915,Senior,101k-120k,1.0
2916,Junior,101k-120k,1.0
2917,Senior,101k-120k,1.0
2918,Senior,121k+,1.0
2919,Manager,101k-120k,1.0
2920,Junior,101k-120k,1.0
2921,Junior,70k-100k,1.0
2922,Junior,70k-100k,1.0
2923,Senior,121k+,1.0
2924,Senior,101k-120k,0.5
2924,Senior,121k+,0.28
2924,Senior,70k-100k,0.22
2925,Manager,101k-120k,0.29
2925,Manager,121k+,0.6499999999999999
2925,Manager,70k-100k,0.059999999999999984
2926,Senior,101k-120k,1.0
2927,Senior,121k+,1.0
2928,Senior,70k-100k,1.0
2929,Manager,101k-120k,0.29
2929,Manager,121k+,0.6499999999999999
2929,Manager,70k-100k,0.059999999999999984
2930,Senior,70k-100k,1.0
2931,Senior,101k-120k,0.5
2931,Senior,121k+,0.28
2931,Senior,70k-100k,0.21999999999999997
2932,Junior,101k-120k,1.0
2933,Manager,101k-120k,0.29
2933,Manager,121k+,0.65
2933,Manager,70k-100k,0.06
2934,Senior,101k-120k,0.5
2934,Senior,121k+,0.28
2934,Senior,70k-100k,0.22000000000000003
2935,Senior,70k-100k,1.0
2936,Senior,121k+,1.0
2937,Manager,101k-120k,1.0
2938,Senior,101k-120k,1.0
2939,Senior,101k-120k,1.0
2940,Senior,101k-120k,1.0
2941,Senior,101k-120k,0.5
2941,Senior,121k+,0.28
2941,Senior,70k-100k,0.21999999999999997
2942,Senior,101k-120k,1.0
2943,Senior,70k-100k,1.0
2944,Junior,70k-100k,0.9999999999999999
2945,Junior,121k+,1.0
2946,Senior,101k-120k,1.0
2947,Junior,101k-120k,1.0
2948,Junior,70k-100k,0.9999999999999999
2949,Manager,121k+,1.0
2950,Senior,101k-120k,0.5
2950,Senior,121k+,0.28
2950,Senior,70k-100k,0.22000000000000003
2951,Senior,101k-120k,1.0
2952,Senior,101k-120k,1.0
2953,Junior,101k-120k,1.0
2954,Senior,101k-120k,1.0000000000000002
2955,Senior,101k-120k,1.0
2956,Senior,101k-120k,1.0
2957,Senior,101k-120k,1.0
2958,Senior,101k-120k,0.5
2958,Senior,121k+,0.28
2958,Senior,70k-100k,0.21999999999999997
2959,Senior,101k-120k,0.5
2959,Senior,121k+,0.28
2959,Senior,70k-100k,0.21999999999999997
2960,Senior,101k-120k,1.0
2961,Junior,70k-100k,0.9999999999999999
2962,Senior,121k+,1.0
2963,Manager,101k-120k,0.29
2963,Manager,121k+,0.6499999999999999
2963,Manager,70k-100k,0.06
2964,Senior,101k-120k,0.5
2964,Senior,121k+,0.28
2964,Senior,70k-100k,0.21999999999999997
2965,Senior,70k-100k,1.0
2966,Senior,101k-120k,1.0
2967,Junior,70k-100k,1.0
2968,Junior,70k-100k,1.0
2969,Manager,101k-120k,1.0
2970,Junior,121k+,1.0
2971,Junior,70k-100k,1.0
2972,Junior,70k-100k,1.0
2973,Senior,101k-120k,1.0
2974,Senior,101k-120k,1.0
2975,Senior,101k-120k,1.0
2976,Manager,101k-120k,0.29
2976,Manager,121k+,0.6499999999999999
2976,Manager,70k-100k,0.06
2977,Senior,121k+,1.0
2978,Junior,70k-100k,1.0
2979,Senior,70k-100k,1.0
2980,Senior,70k-100k,1.0
2981,Senior,101k-120k,0.5
2981,Senior,121k+,0.28
2981,Senior,70k-100k,0.21999999999999997
2982,Junior,70k-100k,1.0
2983,Junior,101k-120k,1.0
2984,Junior,70k-100k,1.0
2985,Manager,101k-120k,0.29
2985,Manager,121k+,0.6499999999999999
2985,Manager,70k-100k,0.059999999999999984
2986,Junior,70k-100k,1.0
2987,Manager,70k-100k,1.0
2988,Senior,121k+,1.0
2989,Senior,101k-120k,0.5
2989,Senior,121k+,0.27999999999999997
2989,Senior,70k-100k,0.22
2990,Manager,101k-120k,0.29
2990,Manager,121k+,0.65
2990,Manager,70k-100k,0.06
2991,Senior,101k-120k,0.5
2991,Senior,121k+,0.28
2991,Senior,70k-100k,0.21999999999999997
2992,Senior,70k-100k,1.0
2993,Senior,70k-100k,1.0
2994,Junior,70k-100k,1.0
2995,Senior,70k-100k,1.0
2996,Senior,121k+,1.0
2997,Senior,70k-100k,1.0
2998,Senior,121k+,1.0
2999,Senior,101k-120k,0.5
2999,Senior,121k+,0.28
2999,Senior,70k-100k,0.21999999999999997
3000,Manager,101k-120k,0.29
3000,Manager,121k+,0.65
3000,Manager,70k-100k,0.06
3001,Junior,70k-100k,1.0
3002,Junior,121k+,1.0
3003,Junior,70k-100k,1.0
3004,Manager,70k-100k,1.0
3005,Manager,121k+,1.0
3006,Junior,70k-100k,1.0
3007,Junior,121k+,1.0
3008,Junior,70k-100k,1.0
3009,Manager,101k-120k,0.29
3009,Manager,121k+,0.6499999999999999
3009,Manager,70k-100k,0.06
3010,Junior,70k-100k,1.0
3011,Junior,101k-120k,0.9999999999999999
3012,Senior,101k-120k,0.5
3012,Senior,121k+,0.28
3012,Senior,70k-100k,0.22
3013,Senior,70k-100k,1.0
3014,Senior,101k-120k,0.5
3014,Senior,121k+,0.28
3014,Senior,70k-100k,0.21999999999999997
3015,Senior,101k-120k,1.0000000000000002
3016,Manager,101k-120k,0.29
3016,Manager,121k+,0.65
3016,Manager,70k-100k,0.060000000000000005
3017,Senior,101k-120k,0.5
3017,Senior,121k+,0.28
3017,Senior,70k-100k,0.21999999999999997
3018,Senior,70k-100k,1.0
3019,Junior,70k-100k,1.0
3020,Senior,101k-120k,1.0
3021,Senior,121k+,1.0
3022,Junior,70k-100k,1.0
3023,Senior,101k-120k,0.5
3023,Senior,121k+,0.28
3023,Senior,70k-100k,0.21999999999999997
3024,Junior,101k-120k,1.0
3025,Senior,121k+,1.0
3026,Senior,70k-100k,1.0
3027,Manager,121k+,1.0
3028,Manager,121k+,1.0
3029,Senior,121k+,1.0
3030,Senior,101k-120k,1.0
3031,Manager,101k-120k,1.0
3032,Manager,121k+,1.0
3033,Senior,101k-120k,0.5
3033,Senior,121k+,0.28
3033,Senior,70k-100k,0.22
3034,Senior,70k-100k,1.0
3035,Senior,70k-100k,1.0
3036,Senior,70k-100k,1.0
3037,Senior,70k-100k,1.0
3038,Junior,101k-120k,1.0
3039,Junior,70k-100k,0.9999999999999999
3040,Junior,121k+,1.0
3041,Junior,70k-100k,1.0
3042,Junior,101k-120k,0.23000000000000007
3042,Junior,121k+,0.05000000000000002
3042,Junior,70k-100k,0.7200000000000001
3043,Senior,101k-120k,0.5
3043,Senior,121k+,0.28
3043,Senior,70k-100k,0.22000000000000003
3044,Junior,101k-120k,1.0
3045,Junior,70k-100k,1.0
3046,Junior,70k-100k,1.0
3047,Senior,101k-120k,1.0
3048,Senior,70k-100k,1.0
3049,Junior,101k-120k,1.0
3050,Junior,70k-100k,1.0
3051,Senior,70k-100k,1.0
3052,Senior,101k-120k,1.0
3053,Senior,101k-120k,1.0
3054,Senior,101k-120k,1.0
3055,Senior,70k-100k,1.0
3056,Senior,70k-100k,1.0
3057,Senior,101k-120k,1.0000000000000002
3058,Senior,101k-120k,1.0
3059,Senior,70k-100k,1.0
3060,Senior,101k-120k,0.5
3060,Senior,121k+,0.28
3060,Senior,70k-100k,0.21999999999999997
3061,Senior,101k-120k,1.0
3062,Senior,70k-100k,1.0
3063,Senior,70k-100k,1.0
3064,Senior,101k-120k,0.5
3064,Senior,121k+,0.28
3064,Senior,70k-100k,0.22
3065,Senior,101k-120k,1.0
3066,Senior,101k-120k,1.0
3067,Junior,70k-100k,1.0
3068,Junior,70k-100k,0.9999999999999999
3069,Manager,121k+,1.0
3070,Senior,101k-120k,1.0
3071,Senior,101k-120k,1.0
3072,Junior,70k-100k,1.0
3073,Senior,101k-120k,1.0
3074,Senior,121k+,1.0
3075,Senior,101k-120k,0.5
3075,Senior,121k+,0.28
3075,Senior,70k-100k,0.22
3076,Manager,121k+,1.0
3077,Senior,121k+,1.0
3078,Senior,101k-120k,1.0
3079,Senior,121k+,1.0
3080,Senior,101k-120k,1.0
3081,Junior,101k-120k,0.22999999999999998
3081,Junior,121k+,0.05
3081,Junior,70k-100k,0.72
3082,Senior,101k-120k,1.0
3083,Senior,70k-100k,1.0
3084,Senior,70k-100k,1.0
3085,Manager,121k+,1.0
3086,Junior,70k-100k,1.0
3087,Senior,101k-120k,1.0
3088,Junior,70k-100k,1.0
3089,Senior,121k+,1.0
3090,Manager,121k+,1.0
3091,Senior,121k+,1.0
3092,Manager,101k-120k,0.29
3092,Manager,121k+,0.65
3092,Manager,70k-100k,0.06
3093,Senior,121k+,1.0
3094,Junior,70k-100k,1.0
3095,Senior,101k-120k,0.5
3095,Senior,121k+,0.28
3095,Senior,70k-100k,0.22
3096,Manager,101k-120k,0.29
3096,Manager,121k+,0.6499999999999999
3096,Manager,70k-100k,0.06
3097,Senior,101k-120k,1.0
3098,Senior,101k-120k,1.0
3099,Manager,101k-120k,0.29
3099,Manager,121k+,0.6499999999999999
3099,Manager,70k-100k,0.06
3100,Junior,70k-100k,0.9999999999999999
3101,Junior,70k-100k,1.0
3102,Senior,101k-120k,1.0
3103,Senior,101k-120k,1.0
3104,Junior,70k-100k,1.0
3105,Senior,121k+,1.0
3106,Manager,121k+,1.0
3107,Senior,121k+,1.0
3108,Senior,70k-100k,1.0
3109,Senior,70k-100k,1.0
3110,Manager,101k-120k,1.0
3111,Junior,70k-100k,1.0
3112,Senior,101k-120k,1.0
3113,Junior,101k-120k,1.0
3114,Senior,101k-120k,1.0
3115,Senior,101k-120k,0.5
3115,Senior,121k+,0.28
3115,Senior,70k-100k,0.21999999999999997
3116,Senior,101k-120k,0.5
3116,Senior,121k+,0.28
3116,Senior,70k-100k,0.22
3117,Manager,121k+,1.0
3118,Senior,101k-120k,1.0
3119,Manager,101k-120k,0.29
3119,Manager,121k+,0.6499999999999999
3119,Manager,70k-100k,0.06
3120,Junior,101k-120k,1.0
3121,Junior,101k-120k,0.22999999999999998
3121,Junior,121k+,0.05
3121,Junior,70k-100k,0.72
3122,Manager,101k-120k,1.0
3123,Manager,101k-120k,0.29
3123,Manager,121k+,0.65
3123,Manager,70k-100k,0.06
3124,Senior,101k-120k,1.0
3125,Senior,101k-120k,1.0
3126,Manager,101k-120k,0.29
3126,Manager,121k+,0.6500000000000001
3126,Manager,70k-100k,0.060000000000000005
3127,Senior,121k+,1.0
3128,Senior,101k-120k,0.5
3128,Senior,121k+,0.28
3128,Senior,70k-100k,0.22
3129,Manager,101k-120k,0.29
3129,Manager,121k+,0.65
3129,Manager,70k-100k,0.06
3130,Junior,101k-120k,0.9999999999999999
3131,Senior,101k-120k,1.0000000000000002
3132,Manager,70k-100k,1.0
3133,Junior,70k-100k,1.0
3134,Senior,101k-120k,1.0
3135,Senior,70k-100k,1.0
3136,Senior,101k-120k,0.5
3136,Senior,121k+,0.28
3136,Senior,70k-100k,0.22
3137,Manager,121k+,1.0
3138,Senior,70k-100k,1.0
3139,Senior,70k-100k,1.0
3140,Senior,101k-120k,1.0
3141,Senior,101k-120k,1.0
3142,Junior,70k-100k,1.0
3143,Senior,101k-120k,1.0000000000000002
3144,Manager,101k-120k,1.0
3145,Senior,101k-120k,1.0
3146,Manager,121k+,1.0
3147,Senior,70k-100k,1.0
3148,Manager,101k-120k,0.29
3148,Manager,121k+,0.65
3148,Manager,70k-100k,0.06
3149,Senior,121k+,1.0
3150,Junior,70k-100k,1.0
3151,Senior,101k-120k,0.5
3151,Senior,121k+,0.28
3151,Senior,70k-100k,0.22000000000000003
3152,Senior,121k+,1.0
3153,Junior,101k-120k,0.22999999999999998
3153,Junior,121k+,0.05
3153,Junior,70k-100k,0.72
3154,Junior,70k-100k,1.0
3155,Senior,121k+,1.0
3156,Junior,70k-100k,1.0
