block_id,eid,Education,Experience,Position,probability
2873,2873,PhD,0-15,Senior,0.844155844155844
2873,2873,PhD,15-30+,Senior,0.155844155844156
2874,2874,Masters,0-15,Manager,1.0
2875,2875,Masters,0-15,Senior,0.7
2875,2875,PhD,0-15,Senior,0.3
2876,2876,Masters,0-15,Senior,0.844155844155844
2876,2876,Masters,15-30+,Senior,0.155844155844156
2877,2877,Masters,0-15,Manager,0.7
2877,2877,PhD,0-15,Manager,0.3
2878,2878,Masters,15-30+,Senior,1.0
2879,2879,PhD,0-15,Senior,1.0
2880,2880,Masters,0-15,Manager,0.590909090909091
2880,2880,Masters,15-30+,Manager,0.109090909090909
2880,2880,PhD,0-15,Manager,0.253246753246753
2880,2880,PhD,15-30+,Manager,0.0467532467532468
2881,2881,Masters,15-30+,Manager,1.0
2882,2882,Masters,0-15,Junior,1.0
2883,2883,Masters,0-15,Senior,0.7
2883,2883,PhD,0-15,Senior,0.3
2884,2884,Masters,15-30+,Senior,1.0
2885,2885,Masters,0-15,Senior,1.0
2886,2886,Masters,15-30+,Senior,0.7
2886,2886,PhD,15-30+,Senior,0.3
2887,2887,Masters,0-15,Junior,0.590909090909091
2887,2887,Masters,15-30+,Junior,0.109090909090909
2887,2887,PhD,0-15,Junior,0.253246753246753
2887,2887,PhD,15-30+,Junior,0.0467532467532468
2888,2888,PhD,0-15,Senior,0.844155844155844
2888,2888,PhD,15-30+,Senior,0.155844155844156
2889,2889,Masters,0-15,Senior,0.590909090909091
2889,2889,Masters,15-30+,Senior,0.109090909090909
2889,2889,PhD,0-15,Senior,0.253246753246753
2889,2889,PhD,15-30+,Senior,0.0467532467532468
2890,2890,Masters,15-30+,Senior,0.7
2890,2890,PhD,15-30+,Senior,0.3
2891,2891,Masters,0-15,Senior,0.590909090909091
2891,2891,Masters,15-30+,Senior,0.109090909090909
2891,2891,PhD,0-15,Senior,0.253246753246753
2891,2891,PhD,15-30+,Senior,0.0467532467532468
2892,2892,PhD,0-15,Senior,0.844155844155844
2892,2892,PhD,15-30+,Senior,0.155844155844156
2893,2893,Masters,15-30+,Senior,1.0
2894,2894,Masters,0-15,Senior,1.0
2895,2895,Masters,15-30+,Senior,1.0
2896,2896,Masters,0-15,Senior,0.7
2896,2896,PhD,0-15,Senior,0.3
2897,2897,PhD,15-30+,Senior,1.0
2898,2898,Masters,0-15,Senior,0.844155844155844
2898,2898,Masters,15-30+,Senior,0.155844155844156
2899,2899,PhD,15-30+,Senior,1.0
2900,2900,Masters,15-30+,Manager,0.7
2900,2900,PhD,15-30+,Manager,0.3
2901,2901,PhD,0-15,Senior,0.844155844155844
2901,2901,PhD,15-30+,Senior,0.155844155844156
2902,2902,Masters,0-15,Senior,1.0
2903,2903,Masters,0-15,Senior,1.0
2904,2904,PhD,15-30+,Senior,1.0
2905,2905,Masters,15-30+,Senior,1.0
2906,2906,Masters,0-15,Senior,0.590909090909091
2906,2906,Masters,15-30+,Senior,0.109090909090909
2906,2906,PhD,0-15,Senior,0.253246753246753
2906,2906,PhD,15-30+,Senior,0.0467532467532468
2907,2907,Masters,0-15,Manager,0.844155844155844
2907,2907,Masters,15-30+,Manager,0.155844155844156
2908,2908,PhD,0-15,Senior,1.0
2909,2909,PhD,0-15,Senior,0.844155844155844
2909,2909,PhD,15-30+,Senior,0.155844155844156
2910,2910,Masters,15-30+,Manager,0.7
2910,2910,PhD,15-30+,Manager,0.3
2911,2911,Masters,0-15,Junior,0.7
2911,2911,PhD,0-15,Junior,0.3
2912,2912,PhD,15-30+,Senior,1.0
2913,2913,Masters,15-30+,Junior,0.7
2913,2913,PhD,15-30+,Junior,0.3
2914,2914,Masters,0-15,Junior,0.844155844155844
2914,2914,Masters,15-30+,Junior,0.155844155844156
2915,2915,Masters,15-30+,Senior,1.0
2916,2916,Masters,0-15,Junior,1.0
2917,2917,Masters,0-15,Senior,0.7
2917,2917,PhD,0-15,Senior,0.3
2918,2918,Masters,0-15,Senior,1.0
2919,2919,PhD,15-30+,Manager,1.0
2920,2920,Masters,0-15,Junior,0.590909090909091
2920,2920,Masters,15-30+,Junior,0.109090909090909
2920,2920,PhD,0-15,Junior,0.253246753246753
2920,2920,PhD,15-30+,Junior,0.0467532467532468
2921,2921,Masters,0-15,Junior,0.844155844155844
2921,2921,Masters,15-30+,Junior,0.155844155844156
2922,2922,Masters,0-15,Junior,0.7
2922,2922,PhD,0-15,Junior,0.3
2923,2923,Masters,15-30+,Senior,0.7
2923,2923,PhD,15-30+,Senior,0.3
2924,2924,PhD,0-15,Senior,0.844155844155844
2924,2924,PhD,15-30+,Senior,0.155844155844156
2925,2925,Masters,0-15,Manager,0.7
2925,2925,PhD,0-15,Manager,0.3
2926,2926,Masters,15-30+,Senior,0.7
2926,2926,PhD,15-30+,Senior,0.3
2927,2927,Masters,15-30+,Senior,1.0
2928,2928,Masters,0-15,Senior,0.844155844155844
2928,2928,Masters,15-30+,Senior,0.155844155844156
2929,2929,Masters,0-15,Manager,0.7
2929,2929,PhD,0-15,Manager,0.3
2930,2930,Masters,15-30+,Senior,1.0
2931,2931,PhD,0-15,Senior,1.0
2932,2932,Masters,0-15,Junior,1.0
2933,2933,Masters,0-15,Manager,1.0
2934,2934,Masters,15-30+,Senior,0.7
2934,2934,PhD,15-30+,Senior,0.3
2935,2935,Masters,15-30+,Senior,0.7
2935,2935,PhD,15-30+,Senior,0.3
2936,2936,Masters,0-15,Senior,0.7
2936,2936,PhD,0-15,Senior,0.3
2937,2937,Masters,0-15,Manager,0.844155844155844
2937,2937,Masters,15-30+,Manager,0.155844155844156
2938,2938,Masters,0-15,Senior,1.0
2939,2939,Masters,15-30+,Senior,1.0
2940,2940,Masters,0-15,Senior,0.7
2940,2940,PhD,0-15,Senior,0.3
2941,2941,Masters,0-15,Senior,1.0
2942,2942,Masters,0-15,Senior,0.7
2942,2942,PhD,0-15,Senior,0.3
2943,2943,Masters,0-15,Senior,0.590909090909091
2943,2943,Masters,15-30+,Senior,0.109090909090909
2943,2943,PhD,0-15,Senior,0.253246753246753
2943,2943,PhD,15-30+,Senior,0.0467532467532468
2944,2944,Masters,0-15,Junior,0.590909090909091
2944,2944,Masters,15-30+,Junior,0.109090909090909
2944,2944,PhD,0-15,Junior,0.253246753246753
2944,2944,PhD,15-30+,Junior,0.0467532467532468
2945,2945,Masters,0-15,Junior,0.844155844155844
2945,2945,Masters,15-30+,Junior,0.155844155844156
2946,2946,Masters,0-15,Senior,0.7
2946,2946,PhD,0-15,Senior,0.3
2947,2947,Masters,0-15,Junior,0.590909090909091
2947,2947,Masters,15-30+,Junior,0.109090909090909
2947,2947,PhD,0-15,Junior,0.253246753246753
2947,2947,PhD,15-30+,Junior,0.0467532467532468
2948,2948,Masters,0-15,Junior,0.590909090909091
2948,2948,Masters,15-30+,Junior,0.109090909090909
2948,2948,PhD,0-15,Junior,0.253246753246753
2948,2948,PhD,15-30+,Junior,0.0467532467532468
2949,2949,PhD,0-15,Manager,0.844155844155844
2949,2949,PhD,15-30+,Manager,0.155844155844156
2950,2950,Masters,15-30+,Senior,0.7
2950,2950,PhD,15-30+,Senior,0.3
2951,2951,Masters,15-30+,Senior,1.0
2952,2952,PhD,0-15,Senior,0.844155844155844
2952,2952,PhD,15-30+,Senior,0.155844155844156
2953,2953,Masters,0-15,Junior,1.0
2954,2954,Masters,0-15,Senior,0.590909090909091
2954,2954,Masters,15-30+,Senior,0.109090909090909
2954,2954,PhD,0-15,Senior,0.253246753246753
2954,2954,PhD,15-30+,Senior,0.0467532467532468
2955,2955,Masters,0-15,Senior,0.844155844155844
2955,2955,Masters,15-30+,Senior,0.155844155844156
2956,2956,PhD,0-15,Senior,1.0
2957,2957,PhD,0-15,Senior,1.0
2958,2958,Masters,0-15,Senior,1.0
2959,2959,Masters,0-15,Senior,1.0
2960,2960,Masters,0-15,Senior,0.844155844155844
2960,2960,Masters,15-30+,Senior,0.155844155844156
2961,2961,Masters,0-15,Junior,0.590909090909091
2961,2961,Masters,15-30+,Junior,0.109090909090909
2961,2961,PhD,0-15,Junior,0.253246753246753
2961,2961,PhD,15-30+,Junior,0.0467532467532468
2962,2962,Masters,15-30+,Senior,1.0
2963,2963,Masters,15-30+,Manager,0.7
2963,2963,PhD,15-30+,Manager,0.3
2964,2964,PhD,0-15,Senior,1.0
2965,2965,Masters,0-15,Senior,0.7
2965,2965,PhD,0-15,Senior,0.3
2966,2966,Masters,15-30+,Senior,1.0
2967,2967,Masters,0-15,Junior,1.0
2968,2968,Masters,0-15,Junior,0.844155844155844
2968,2968,Masters,15-30+,Junior,0.155844155844156
2969,2969,Masters,15-30+,Manager,0.7
2969,2969,PhD,15-30+,Manager,0.3
2970,2970,Masters,0-15,Junior,0.844155844155844
2970,2970,Masters,15-30+,Junior,0.155844155844156
2971,2971,Masters,0-15,Junior,1.0
2972,2972,Masters,0-15,Junior,1.0
2973,2973,Masters,15-30+,Senior,1.0
2974,2974,Masters,0-15,Senior,1.0
2975,2975,Masters,0-15,Senior,0.844155844155844
2975,2975,Masters,15-30+,Senior,0.155844155844156
2976,2976,Masters,15-30+,Manager,0.7
2976,2976,PhD,15-30+,Manager,0.3
2977,2977,Masters,0-15,Senior,1.0
2978,2978,Masters,0-15,Junior,0.7
2978,2978,PhD,0-15,Junior,0.3
2979,2979,Masters,15-30+,Senior,1.0
2980,2980,Masters,0-15,Senior,0.7
2980,2980,PhD,0-15,Senior,0.3
2981,2981,Masters,0-15,Senior,1.0
2982,2982,Masters,0-15,Junior,1.0
2983,2983,Masters,0-15,Junior,0.590909090909091
2983,2983,Masters,15-30+,Junior,0.109090909090909
2983,2983,PhD,0-15,Junior,0.253246753246753
2983,2983,PhD,15-30+,Junior,0.0467532467532468
2984,2984,Masters,0-15,Junior,0.7
2984,2984,PhD,0-15,Junior,0.3
2985,2985,Masters,0-15,Manager,0.7
2985,2985,PhD,0-15,Manager,0.3
2986,2986,Masters,0-15,Junior,1.0
2987,2987,PhD,0-15,Manager,1.0
2988,2988,Masters,0-15,Senior,1.0
2989,2989,PhD,15-30+,Senior,1.0
2990,2990,Masters,0-15,Manager,0.844155844155844
2990,2990,Masters,15-30+,Manager,0.155844155844156
2991,2991,PhD,0-15,Senior,1.0
2992,2992,Masters,0-15,Senior,1.0
2993,2993,Masters,0-15,Senior,1.0
2994,2994,Masters,0-15,Junior,1.0
2995,2995,Masters,0-15,Senior,0.844155844155844
2995,2995,Masters,15-30+,Senior,0.155844155844156
2996,2996,Masters,0-15,Senior,0.844155844155844
2996,2996,Masters,15-30+,Senior,0.155844155844156
2997,2997,Masters,0-15,Senior,0.590909090909091
2997,2997,Masters,15-30+,Senior,0.109090909090909
2997,2997,PhD,0-15,Senior,0.253246753246753
2997,2997,PhD,15-30+,Senior,0.0467532467532468
2998,2998,Masters,15-30+,Senior,0.7
2998,2998,PhD,15-30+,Senior,0.3
2999,2999,Masters,0-15,Senior,1.0
3000,3000,Masters,0-15,Manager,1.0
3001,3001,Masters,0-15,Junior,1.0
3002,3002,Masters,0-15,Junior,0.7
3002,3002,PhD,0-15,Junior,0.3
3003,3003,Masters,0-15,Junior,0.7
3003,3003,PhD,0-15,Junior,0.3
3004,3004,Masters,15-30+,Manager,0.7
3004,3004,PhD,15-30+,Manager,0.3
3005,3005,PhD,0-15,Manager,1.0
3006,3006,Masters,0-15,Junior,1.0
3007,3007,Masters,0-15,Junior,1.0
3008,3008,Masters,0-15,Junior,1.0
3009,3009,PhD,0-15,Manager,1.0
3010,3010,Masters,0-15,Junior,1.0
3011,3011,Masters,15-30+,Junior,0.7
3011,3011,PhD,15-30+,Junior,0.3
3012,3012,Masters,0-15,Senior,0.590909090909091
3012,3012,Masters,15-30+,Senior,0.109090909090909
3012,3012,PhD,0-15,Senior,0.253246753246753
3012,3012,PhD,15-30+,Senior,0.0467532467532468
3013,3013,Masters,15-30+,Senior,1.0
3014,3014,Masters,0-15,Senior,1.0
3015,3015,Masters,0-15,Senior,0.590909090909091
3015,3015,Masters,15-30+,Senior,0.109090909090909
3015,3015,PhD,0-15,Senior,0.253246753246753
3015,3015,PhD,15-30+,Senior,0.0467532467532468
3016,3016,PhD,15-30+,Manager,1.0
3017,3017,Masters,0-15,Senior,1.0
3018,3018,PhD,0-15,Senior,1.0
3019,3019,Masters,0-15,Junior,0.7
3019,3019,PhD,0-15,Junior,0.3
3020,3020,Masters,15-30+,Senior,1.0
3021,3021,PhD,0-15,Senior,0.844155844155844
3021,3021,PhD,15-30+,Senior,0.155844155844156
3022,3022,Masters,15-30+,Junior,0.7
3022,3022,PhD,15-30+,Junior,0.3
3023,3023,PhD,0-15,Senior,1.0
3024,3024,Masters,0-15,Junior,0.7
3024,3024,PhD,0-15,Junior,0.3
3025,3025,Masters,0-15,Senior,1.0
3026,3026,Masters,15-30+,Senior,1.0
3027,3027,PhD,0-15,Manager,1.0
3028,3028,Masters,0-15,Manager,0.844155844155844
3028,3028,Masters,15-30+,Manager,0.155844155844156
3029,3029,PhD,0-15,Senior,0.844155844155844
3029,3029,PhD,15-30+,Senior,0.155844155844156
3030,3030,Masters,0-15,Senior,1.0
3031,3031,Masters,15-30+,Manager,1.0
3032,3032,PhD,15-30+,Manager,1.0
3033,3033,Masters,0-15,Senior,0.844155844155844
3033,3033,Masters,15-30+,Senior,0.155844155844156
3034,3034,Masters,0-15,Senior,1.0
3035,3035,Masters,0-15,Senior,1.0
3036,3036,Masters,0-15,Senior,0.844155844155844
3036,3036,Masters,15-30+,Senior,0.155844155844156
3037,3037,Masters,0-15,Senior,0.7
3037,3037,PhD,0-15,Senior,0.3
3038,3038,Masters,0-15,Junior,0.590909090909091
3038,3038,Masters,15-30+,Junior,0.109090909090909
3038,3038,PhD,0-15,Junior,0.253246753246753
3038,3038,PhD,15-30+,Junior,0.0467532467532468
3039,3039,Masters,0-15,Junior,0.590909090909091
3039,3039,Masters,15-30+,Junior,0.109090909090909
3039,3039,PhD,0-15,Junior,0.253246753246753
3039,3039,PhD,15-30+,Junior,0.0467532467532468
3040,3040,Masters,0-15,Junior,0.844155844155844
3040,3040,Masters,15-30+,Junior,0.155844155844156
3041,3041,Masters,0-15,Junior,0.844155844155844
3041,3041,Masters,15-30+,Junior,0.155844155844156
3042,3042,Masters,0-15,Junior,0.590909090909091
3042,3042,Masters,15-30+,Junior,0.109090909090909
3042,3042,PhD,0-15,Junior,0.253246753246753
3042,3042,PhD,15-30+,Junior,0.0467532467532468
3043,3043,Masters,15-30+,Senior,1.0
3044,3044,Masters,0-15,Junior,0.844155844155844
3044,3044,Masters,15-30+,Junior,0.155844155844156
3045,3045,Masters,0-15,Junior,0.7
3045,3045,PhD,0-15,Junior,0.3
3046,3046,Masters,0-15,Junior,0.844155844155844
3046,3046,Masters,15-30+,Junior,0.155844155844156
3047,3047,Masters,0-15,Senior,0.7
3047,3047,PhD,0-15,Senior,0.3
3048,3048,Masters,15-30+,Senior,1.0
3049,3049,Masters,0-15,Junior,1.0
3050,3050,Masters,0-15,Junior,0.844155844155844
3050,3050,Masters,15-30+,Junior,0.155844155844156
3051,3051,Masters,0-15,Senior,1.0
3052,3052,Masters,0-15,Senior,0.7
3052,3052,PhD,0-15,Senior,0.3
3053,3053,Masters,15-30+,Senior,0.7
3053,3053,PhD,15-30+,Senior,0.3
3054,3054,PhD,0-15,Senior,0.844155844155844
3054,3054,PhD,15-30+,Senior,0.155844155844156
3055,3055,Masters,0-15,Senior,1.0
3056,3056,PhD,0-15,Senior,0.844155844155844
3056,3056,PhD,15-30+,Senior,0.155844155844156
3057,3057,Masters,0-15,Senior,0.590909090909091
3057,3057,Masters,15-30+,Senior,0.109090909090909
3057,3057,PhD,0-15,Senior,0.253246753246753
3057,3057,PhD,15-30+,Senior,0.0467532467532468
3058,3058,Masters,15-30+,Senior,0.7
3058,3058,PhD,15-30+,Senior,0.3
3059,3059,Masters,15-30+,Senior,0.7
3059,3059,PhD,15-30+,Senior,0.3
3060,3060,Masters,0-15,Senior,1.0
3061,3061,PhD,0-15,Senior,0.844155844155844
3061,3061,PhD,15-30+,Senior,0.155844155844156
3062,3062,PhD,0-15,Senior,1.0
3063,3063,Masters,0-15,Senior,0.7
3063,3063,PhD,0-15,Senior,0.3
3064,3064,PhD,0-15,Senior,0.844155844155844
3064,3064,PhD,15-30+,Senior,0.155844155844156
3065,3065,Masters,0-15,Senior,0.7
3065,3065,PhD,0-15,Senior,0.3
3066,3066,PhD,0-15,Senior,1.0
3067,3067,Masters,0-15,Junior,0.844155844155844
3067,3067,Masters,15-30+,Junior,0.155844155844156
3068,3068,Masters,0-15,Junior,0.590909090909091
3068,3068,Masters,15-30+,Junior,0.109090909090909
3068,3068,PhD,0-15,Junior,0.253246753246753
3068,3068,PhD,15-30+,Junior,0.0467532467532468
3069,3069,Masters,15-30+,Manager,1.0
3070,3070,Masters,15-30+,Senior,1.0
3071,3071,PhD,0-15,Senior,1.0
3072,3072,Masters,0-15,Junior,1.0
3073,3073,Masters,15-30+,Senior,1.0
3074,3074,PhD,0-15,Senior,1.0
3075,3075,Masters,0-15,Senior,0.7
3075,3075,PhD,0-15,Senior,0.3
3076,3076,Masters,15-30+,Manager,1.0
3077,3077,PhD,0-15,Senior,0.844155844155844
3077,3077,PhD,15-30+,Senior,0.155844155844156
3078,3078,Masters,15-30+,Senior,0.7
3078,3078,PhD,15-30+,Senior,0.3
3079,3079,Masters,0-15,Senior,1.0
3080,3080,PhD,15-30+,Senior,1.0
3081,3081,Masters,0-15,Junior,0.844155844155844
3081,3081,Masters,15-30+,Junior,0.155844155844156
3082,3082,Masters,0-15,Senior,0.7
3082,3082,PhD,0-15,Senior,0.3
3083,3083,Masters,15-30+,Senior,0.7
3083,3083,PhD,15-30+,Senior,0.3
3084,3084,Masters,15-30+,Senior,0.7
3084,3084,PhD,15-30+,Senior,0.3
3085,3085,PhD,15-30+,Manager,1.0
3086,3086,Masters,0-15,Junior,1.0
3087,3087,Masters,0-15,Senior,0.7
3087,3087,PhD,0-15,Senior,0.3
3088,3088,Masters,0-15,Junior,0.844155844155844
3088,3088,Masters,15-30+,Junior,0.155844155844156
3089,3089,Masters,0-15,Senior,1.0
3090,3090,PhD,0-15,Manager,1.0
3091,3091,Masters,0-15,Senior,0.844155844155844
3091,3091,Masters,15-30+,Senior,0.155844155844156
3092,3092,Masters,0-15,Manager,1.0
3093,3093,PhD,0-15,Senior,0.844155844155844
3093,3093,PhD,15-30+,Senior,0.155844155844156
3094,3094,Masters,0-15,Junior,1.0
3095,3095,Masters,0-15,Senior,0.844155844155844
3095,3095,Masters,15-30+,Senior,0.155844155844156
3096,3096,PhD,0-15,Manager,1.0
3097,3097,Masters,0-15,Senior,0.844155844155844
3097,3097,Masters,15-30+,Senior,0.155844155844156
3098,3098,PhD,0-15,Senior,1.0
3099,3099,Masters,15-30+,Manager,0.7
3099,3099,PhD,15-30+,Manager,0.3
3100,3100,Masters,0-15,Junior,0.590909090909091
3100,3100,Masters,15-30+,Junior,0.109090909090909
3100,3100,PhD,0-15,Junior,0.253246753246753
3100,3100,PhD,15-30+,Junior,0.0467532467532468
3101,3101,PhD,0-15,Junior,1.0
3102,3102,PhD,0-15,Senior,0.844155844155844
3102,3102,PhD,15-30+,Senior,0.155844155844156
3103,3103,Masters,0-15,Senior,0.7
3103,3103,PhD,0-15,Senior,0.3
3104,3104,Masters,0-15,Junior,1.0
3105,3105,Masters,15-30+,Senior,1.0
3106,3106,PhD,0-15,Manager,0.844155844155844
3106,3106,PhD,15-30+,Manager,0.155844155844156
3107,3107,Masters,0-15,Senior,0.844155844155844
3107,3107,Masters,15-30+,Senior,0.155844155844156
3108,3108,Masters,15-30+,Senior,1.0
3109,3109,Masters,15-30+,Senior,0.7
3109,3109,PhD,15-30+,Senior,0.3
3110,3110,Masters,15-30+,Manager,1.0
3111,3111,Masters,0-15,Junior,0.7
3111,3111,PhD,0-15,Junior,0.3
3112,3112,Masters,0-15,Senior,0.844155844155844
3112,3112,Masters,15-30+,Senior,0.155844155844156
3113,3113,Masters,0-15,Junior,1.0
3114,3114,PhD,0-15,Senior,1.0
3115,3115,PhD,0-15,Senior,1.0
3116,3116,Masters,0-15,Senior,0.590909090909091
3116,3116,Masters,15-30+,Senior,0.109090909090909
3116,3116,PhD,0-15,Senior,0.253246753246753
3116,3116,PhD,15-30+,Senior,0.0467532467532468
3117,3117,Masters,15-30+,Manager,1.0
3118,3118,Masters,15-30+,Senior,0.7
3118,3118,PhD,15-30+,Senior,0.3
3119,3119,Masters,15-30+,Manager,0.7
3119,3119,PhD,15-30+,Manager,0.3
3120,3120,Masters,0-15,Junior,1.0
3121,3121,Masters,0-15,Junior,0.844155844155844
3121,3121,Masters,15-30+,Junior,0.155844155844156
3122,3122,Masters,15-30+,Manager,0.7
3122,3122,PhD,15-30+,Manager,0.3
3123,3123,Masters,0-15,Manager,0.844155844155844
3123,3123,Masters,15-30+,Manager,0.155844155844156
3124,3124,Masters,15-30+,Senior,0.7
3124,3124,PhD,15-30+,Senior,0.3
3125,3125,Masters,15-30+,Senior,1.0
3126,3126,Masters,15-30+,Manager,1.0
3127,3127,PhD,0-15,Senior,0.844155844155844
3127,3127,PhD,15-30+,Senior,0.155844155844156
3128,3128,PhD,0-15,Senior,0.844155844155844
3128,3128,PhD,15-30+,Senior,0.155844155844156
3129,3129,Masters,0-15,Manager,1.0
3130,3130,Masters,15-30+,Junior,0.7
3130,3130,PhD,15-30+,Junior,0.3
3131,3131,Masters,0-15,Senior,0.590909090909091
3131,3131,Masters,15-30+,Senior,0.109090909090909
3131,3131,PhD,0-15,Senior,0.253246753246753
3131,3131,PhD,15-30+,Senior,0.0467532467532468
3132,3132,Masters,0-15,Manager,1.0
3133,3133,Masters,0-15,Junior,1.0
3134,3134,PhD,0-15,Senior,0.844155844155844
3134,3134,PhD,15-30+,Senior,0.155844155844156
3135,3135,Masters,0-15,Senior,0.844155844155844
3135,3135,Masters,15-30+,Senior,0.155844155844156
3136,3136,Masters,0-15,Senior,0.844155844155844
3136,3136,Masters,15-30+,Senior,0.155844155844156
3137,3137,Masters,15-30+,Manager,1.0
3138,3138,PhD,0-15,Senior,1.0
3139,3139,Masters,15-30+,Senior,0.7
3139,3139,PhD,15-30+,Senior,0.3
3140,3140,Masters,0-15,Senior,1.0
3141,3141,Masters,0-15,Senior,0.844155844155844
3141,3141,Masters,15-30+,Senior,0.155844155844156
3142,3142,Masters,0-15,Junior,0.7
3142,3142,PhD,0-15,Junior,0.3
3143,3143,Masters,0-15,Senior,0.590909090909091
3143,3143,Masters,15-30+,Senior,0.109090909090909
3143,3143,PhD,0-15,Senior,0.253246753246753
3143,3143,PhD,15-30+,Senior,0.0467532467532468
3144,3144,Masters,0-15,Manager,1.0
3145,3145,Masters,0-15,Senior,0.7
3145,3145,PhD,0-15,Senior,0.3
3146,3146,Masters,0-15,Manager,0.844155844155844
3146,3146,Masters,15-30+,Manager,0.155844155844156
3147,3147,Masters,15-30+,Senior,0.7
3147,3147,PhD,15-30+,Senior,0.3
3148,3148,Masters,0-15,Manager,0.844155844155844
3148,3148,Masters,15-30+,Manager,0.155844155844156
3149,3149,Masters,15-30+,Senior,0.7
3149,3149,PhD,15-30+,Senior,0.3
3150,3150,Masters,0-15,Junior,0.844155844155844
3150,3150,Masters,15-30+,Junior,0.155844155844156
3151,3151,Masters,15-30+,Senior,1.0
3152,3152,PhD,15-30+,Senior,1.0
3153,3153,Masters,0-15,Junior,1.0
3154,3154,Masters,0-15,Junior,0.7
3154,3154,PhD,0-15,Junior,0.3
3155,3155,Masters,15-30+,Senior,0.7
3155,3155,PhD,15-30+,Senior,0.3
3156,3156,Masters,15-30+,Junior,0.7
3156,3156,PhD,15-30+,Junior,0.3
3157,3157,Masters,15-30+,Senior,0.7
3157,3157,PhD,15-30+,Senior,0.3
3158,3158,Masters,15-30+,Senior,0.7
3158,3158,PhD,15-30+,Senior,0.3
3159,3159,Masters,15-30+,Manager,1.0
3160,3160,Masters,0-15,Senior,0.7
3160,3160,PhD,0-15,Senior,0.3
3161,3161,PhD,0-15,Senior,1.0
3162,3162,Masters,0-15,Senior,0.590909090909091
3162,3162,Masters,15-30+,Senior,0.109090909090909
3162,3162,PhD,0-15,Senior,0.253246753246753
3162,3162,PhD,15-30+,Senior,0.0467532467532468
3163,3163,Masters,0-15,Senior,1.0
3164,3164,Masters,0-15,Senior,0.844155844155844
3164,3164,Masters,15-30+,Senior,0.155844155844156
3165,3165,PhD,0-15,Senior,0.844155844155844
3165,3165,PhD,15-30+,Senior,0.155844155844156
3166,3166,Masters,0-15,Senior,0.844155844155844
3166,3166,Masters,15-30+,Senior,0.155844155844156
3167,3167,PhD,15-30+,Manager,1.0
3168,3168,Masters,15-30+,Senior,0.7
3168,3168,PhD,15-30+,Senior,0.3
3169,3169,Masters,15-30+,Senior,1.0
3170,3170,Masters,0-15,Senior,0.590909090909091
3170,3170,Masters,15-30+,Senior,0.109090909090909
3170,3170,PhD,0-15,Senior,0.253246753246753
3170,3170,PhD,15-30+,Senior,0.0467532467532468
3171,3171,Masters,15-30+,Senior,1.0
3172,3172,Masters,0-15,Junior,1.0
3173,3173,Masters,0-15,Junior,0.844155844155844
3173,3173,Masters,15-30+,Junior,0.155844155844156
3174,3174,Masters,0-15,Junior,0.844155844155844
3174,3174,Masters,15-30+,Junior,0.155844155844156
3175,3175,PhD,15-30+,Manager,1.0
3176,3176,Masters,0-15,Senior,1.0
3177,3177,Masters,0-15,Senior,0.7
3177,3177,PhD,0-15,Senior,0.3
3178,3178,PhD,0-15,Senior,0.844155844155844
3178,3178,PhD,15-30+,Senior,0.155844155844156
3179,3179,PhD,0-15,Senior,0.844155844155844
3179,3179,PhD,15-30+,Senior,0.155844155844156
3180,3180,Masters,0-15,Junior,0.590909090909091
3180,3180,Masters,15-30+,Junior,0.109090909090909
3180,3180,PhD,0-15,Junior,0.253246753246753
3180,3180,PhD,15-30+,Junior,0.0467532467532468
3181,3181,Masters,0-15,Manager,0.844155844155844
3181,3181,Masters,15-30+,Manager,0.155844155844156
3182,3182,Masters,15-30+,Senior,1.0
3183,3183,Masters,0-15,Junior,0.844155844155844
3183,3183,Masters,15-30+,Junior,0.155844155844156
3184,3184,Masters,15-30+,Manager,1.0
3185,3185,Masters,0-15,Junior,0.844155844155844
3185,3185,Masters,15-30+,Junior,0.155844155844156
3186,3186,Masters,0-15,Senior,1.0
3187,3187,PhD,15-30+,Senior,1.0
3188,3188,PhD,15-30+,Senior,1.0
3189,3189,PhD,0-15,Senior,0.844155844155844
3189,3189,PhD,15-30+,Senior,0.155844155844156
3190,3190,Masters,15-30+,Manager,1.0
3191,3191,Masters,0-15,Manager,1.0
3192,3192,Masters,15-30+,Senior,0.7
3192,3192,PhD,15-30+,Senior,0.3
3193,3193,Masters,15-30+,Junior,0.7
3193,3193,PhD,15-30+,Junior,0.3
3194,3194,Masters,0-15,Senior,0.844155844155844
3194,3194,Masters,15-30+,Senior,0.155844155844156
3195,3195,PhD,0-15,Senior,1.0
3196,3196,Masters,0-15,Junior,0.7
3196,3196,PhD,0-15,Junior,0.3
3197,3197,Masters,0-15,Junior,1.0
3198,3198,Masters,15-30+,Senior,0.7
3198,3198,PhD,15-30+,Senior,0.3
3199,3199,Masters,15-30+,Senior,0.7
3199,3199,PhD,15-30+,Senior,0.3
3200,3200,Masters,0-15,Junior,0.844155844155844
3200,3200,Masters,15-30+,Junior,0.155844155844156
3201,3201,PhD,0-15,Senior,1.0
3202,3202,PhD,15-30+,Senior,1.0
3203,3203,Masters,15-30+,Senior,1.0
3204,3204,Masters,0-15,Senior,1.0
3205,3205,Masters,0-15,Senior,0.844155844155844
3205,3205,Masters,15-30+,Senior,0.155844155844156
3206,3206,Masters,0-15,Senior,0.7
